Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
OOLU3446482,20FT,2500,GWCT,광양,내항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
TRIU2381806,20FT,2300,GWCT,광양,내항,2024-06-04,2024-06-08,42000,전화 요망
CMAU9620450,40HQ,4200,HJIT,인천,외항,2024-06-04,2024-06-09,42000,확정 이후 연락
CMAU9082772,40FT,4000,HBCT,부산,내항,2024-06-05,2024-06-10,40000,전화 요망
CMAU3730838,40HQ,4100,UNCT,울산,내항,2024-06-04,2024-06-08,50000,확정 이후 연락
EMCU5913363,40HQ,4100,KIT,광양,내항,2024-06-05,2024-06-09,50000,전화 요망
TRIU8572159,40HQ,4200,IFT,인천,내항,2024-06-04,2024-06-09,45000,전화 요망
MSCU1539720,20FT,2400,IFT,인천,내항,2024-06-03,2024-06-08,45000,확정 이후 연락
FSCU2726293,20FT,2400,IGCT,군산,내항,2024-06-03,2024-06-06,45000,빠른 픽업 가능
ONEU4646796,40FT,3700,PCTC,평택,내항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
OOLU2951222,40FT,4000,UNCT,울산,내항,2024-06-02,2024-06-07,45000,확정 이후 연락
HMMU4948774,20FT,2500,DGT,부산,외항,2024-06-07,2024-06-12,40000,빠른 픽업 가능
TCLU2300613,40FT,3700,TOC,부산,내항,2024-06-04,2024-06-07,50000,야간 불가
TRIU8877146,40FT,3600,GWCT,광양,내항,2024-06-03,2024-06-08,50000,전화 요망
CMAU8439150,40HQ,4200,UNCT,울산,내항,2024-06-03,2024-06-08,50000,빠른 픽업 가능
FSCU8030005,40HQ,4000,PNCT,평택,내항,2024-06-01,2024-06-05,50000,전화 요망
FSCU9089860,40FT,3900,PNCT,평택,내항,2024-06-01,2024-06-06,42000,야간 불가
CMAU4321250,40HQ,4000,BPTG,부산,내항,2024-06-01,2024-06-06,45000,빠른 픽업 가능
HMMU8850325,20FT,2200,JUCT,울산,내항,2024-06-06,2024-06-10,40000,전화 요망
HMMU3708350,40HQ,4200,JUCT,울산,내항,2024-06-03,2024-06-06,42000,전화 요망
MAEU6243908,40FT,3900,JUCT,울산,내항,2024-06-03,2024-06-08,50000,확정 이후 연락
MAEU6829724,40FT,3700,JUCT,울산,내항,2024-06-03,2024-06-06,50000,전화 요망
YMLU3774467,20FT,2500,PNCT,평택,내항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
MAEU2775411,20FT,2100,BPTS,부산,내항,2024-06-06,2024-06-11,42000,확정 이후 연락
MSCU4078936,40HQ,4000,KIT,광양,내항,2024-06-06,2024-06-09,40000,확정 이후 연락
CMAU3309324,20FT,2500,PNC,부산,외항,2024-06-05,2024-06-10,47000,전화 요망
EMCU9051797,40FT,3900,PNCT,평택,내항,2024-06-04,2024-06-07,45000,야간 불가
HMMU2434759,20FT,2300,HJIT,인천,외항,2024-06-02,2024-06-05,40000,전화 요망
EMCU6521201,40FT,3900,IFT,인천,내항,2024-06-04,2024-06-08,40000,빠른 픽업 가능
TCLU6329223,40HQ,4200,PNCT,평택,내항,2024-06-03,2024-06-08,42000,빠른 픽업 가능
HMMU3440497,40FT,3800,IGCT,군산,내항,2024-06-04,2024-06-08,42000,확정 이후 연락
TRIU8348904,40HQ,3800,SNCT,인천,외항,2024-06-01,2024-06-06,45000,전화 요망
ONEU6132164,40FT,4000,BPTG,부산,내항,2024-06-03,2024-06-08,47000,확정 이후 연락
TRIU1591002,20FT,2400,HBCT,부산,내항,2024-06-03,2024-06-07,42000,전화 요망
FSCU6978514,40FT,3800,PCTC,평택,내항,2024-06-01,2024-06-05,40000,야간 불가
HMMU2308597,40HQ,4200,DGT,부산,외항,2024-06-03,2024-06-08,45000,야간 불가
OOLU8479484,40FT,3800,DGT,부산,외항,2024-06-05,2024-06-09,50000,야간 불가
MSCU8396487,40HQ,4100,PNCT,평택,내항,2024-06-01,2024-06-05,40000,야간 불가
MAEU1124864,40FT,3800,BPTS,부산,내항,2024-06-05,2024-06-09,45000,확정 이후 연락
ONEU7109459,20FT,2400,UNCT,울산,내항,2024-06-07,2024-06-11,45000,빠른 픽업 가능
TCLU2693707,40FT,3600,TOC,부산,내항,2024-06-05,2024-06-08,42000,야간 불가
HMMU3720734,40HQ,3800,PNCT,평택,내항,2024-06-06,2024-06-10,42000,빠른 픽업 가능
YMLU3474045,20FT,2400,HJIT,인천,외항,2024-06-05,2024-06-10,42000,전화 요망
HMMU6001654,40HQ,4000,BPTG,부산,내항,2024-06-03,2024-06-07,42000,전화 요망
FSCU2885076,40FT,3600,BPTG,부산,내항,2024-06-03,2024-06-08,40000,확정 이후 연락
ONEU9973184,40HQ,3900,HBCT,부산,내항,2024-06-07,2024-06-12,40000,빠른 픽업 가능
HMMU1751864,40FT,3800,UNCT,울산,내항,2024-06-04,2024-06-09,50000,빠른 픽업 가능
MAEU2695409,20FT,2100,E1CT,인천,내항,2024-06-06,2024-06-11,42000,빠른 픽업 가능
OOLU1063970,40FT,3600,PNIT,부산,외항,2024-06-05,2024-06-09,50000,빠른 픽업 가능
MAEU6540582,40HQ,3900,PNC,부산,외항,2024-06-04,2024-06-07,45000,빠른 픽업 가능
HMMU1778543,40HQ,4200,PNCT,평택,내항,2024-06-04,2024-06-08,50000,전화 요망
EMCU4757037,40FT,3900,TOC,부산,내항,2024-06-05,2024-06-10,45000,전화 요망
CMAU7600815,40HQ,3800,PNCT,평택,내항,2024-06-04,2024-06-09,47000,빠른 픽업 가능
TCLU6615117,20FT,2200,BPTG,부산,내항,2024-06-05,2024-06-10,47000,확정 이후 연락
CMAU9193377,20FT,2100,SNCT,인천,외항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
OOLU8398769,40FT,3600,IFT,인천,내항,2024-06-04,2024-06-07,50000,확정 이후 연락
YMLU1928950,40HQ,4000,PNC,부산,외항,2024-06-02,2024-06-06,40000,야간 불가
OOLU3588527,40FT,3600,BCT,부산,외항,2024-06-07,2024-06-11,45000,빠른 픽업 가능
ONEU4560914,40FT,3900,IGCT,군산,내항,2024-06-04,2024-06-08,42000,야간 불가
ONEU3835861,20FT,2400,BNCT,부산,외항,2024-06-02,2024-06-07,42000,빠른 픽업 가능
MSCU6750572,20FT,2500,BPTG,부산,내항,2024-06-03,2024-06-08,45000,전화 요망
EMCU1717364,40FT,4000,PNCT,평택,내항,2024-06-06,2024-06-11,42000,빠른 픽업 가능
HMMU6913310,40HQ,4000,PNC,부산,외항,2024-06-07,2024-06-10,45000,빠른 픽업 가능
MSCU8522791,20FT,2100,PNC,부산,외항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
FSCU6513445,40FT,3900,ICT,인천,내항,2024-06-01,2024-06-06,47000,확정 이후 연락
MSCU2273974,40HQ,3800,PCTC,평택,내항,2024-06-01,2024-06-04,47000,확정 이후 연락
OOLU7481898,20FT,2300,JUCT,울산,내항,2024-06-04,2024-06-09,42000,확정 이후 연락
ONEU9327412,20FT,2100,BCT,부산,외항,2024-06-03,2024-06-06,47000,전화 요망
OOLU3859172,40HQ,4100,JUCT,울산,내항,2024-06-02,2024-06-06,50000,야간 불가
TCLU4202170,40HQ,3800,PNC,부산,외항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
TRIU2460631,20FT,2200,IFT,인천,내항,2024-06-06,2024-06-11,40000,야간 불가
EMCU1202619,20FT,2400,UNCT,울산,내항,2024-06-07,2024-06-12,40000,확정 이후 연락
TCLU6290577,40HQ,4000,GWCT,광양,내항,2024-06-01,2024-06-06,45000,야간 불가
CMAU6473585,20FT,2100,GWCT,광양,내항,2024-06-01,2024-06-05,40000,전화 요망
YMLU2821152,40FT,3800,IFT,인천,내항,2024-06-02,2024-06-06,45000,야간 불가
TCLU7823186,40HQ,4000,GWCT,광양,내항,2024-06-05,2024-06-10,45000,빠른 픽업 가능
CMAU2625185,20FT,2400,PNIT,부산,외항,2024-06-03,2024-06-06,42000,야간 불가
MAEU2779625,40FT,4000,IFT,인천,내항,2024-06-03,2024-06-08,42000,확정 이후 연락
CMAU3062431,20FT,2400,PNIT,부산,외항,2024-06-01,2024-06-04,40000,확정 이후 연락
YMLU3618254,40FT,3800,DGT,부산,외항,2024-06-05,2024-06-09,40000,확정 이후 연락
ONEU2198890,20FT,2200,PNC,부산,외항,2024-06-02,2024-06-06,45000,빠른 픽업 가능
FSCU4939726,40FT,3700,BPTS,부산,내항,2024-06-04,2024-06-08,47000,빠른 픽업 가능
CMAU4396309,40HQ,4100,DGT,부산,외항,2024-06-04,2024-06-09,40000,확정 이후 연락
HMMU5478087,20FT,2300,BPTG,부산,내항,2024-06-02,2024-06-07,45000,전화 요망
EMCU2336869,40HQ,3900,BPTS,부산,내항,2024-06-01,2024-06-06,47000,확정 이후 연락
HMMU7312503,40FT,3600,TOC,부산,내항,2024-06-05,2024-06-08,45000,확정 이후 연락
MSCU2744236,40HQ,4200,HBCT,부산,내항,2024-06-05,2024-06-08,42000,야간 불가
OOLU8569913,40FT,3700,PNIT,부산,외항,2024-06-05,2024-06-10,42000,빠른 픽업 가능
EMCU3205805,20FT,2100,SNCT,인천,외항,2024-06-02,2024-06-05,47000,전화 요망
EMCU3246926,40HQ,3800,ICT,인천,내항,2024-06-04,2024-06-09,50000,확정 이후 연락
FSCU7653926,40FT,3700,GWCT,광양,내항,2024-06-06,2024-06-09,45000,빠른 픽업 가능
HMMU5742489,40HQ,4200,TOC,부산,내항,2024-06-04,2024-06-08,45000,확정 이후 연락
MSCU9422874,40FT,3600,PCTC,평택,내항,2024-06-04,2024-06-09,50000,확정 이후 연락
YMLU7194805,40FT,3700,BPTG,부산,내항,2024-06-05,2024-06-09,45000,빠른 픽업 가능
YMLU4330361,40FT,4000,HBCT,부산,내항,2024-06-01,2024-06-04,40000,빠른 픽업 가능
ONEU8652638,20FT,2500,BCT,부산,외항,2024-06-06,2024-06-11,40000,확정 이후 연락
MSCU4099320,40FT,3600,BNCT,부산,외항,2024-06-05,2024-06-10,47000,야간 불가
MSCU4583787,20FT,2100,BPTG,부산,내항,2024-06-05,2024-06-10,40000,빠른 픽업 가능
MAEU1792034,40FT,3600,HBCT,부산,내항,2024-06-02,2024-06-06,50000,확정 이후 연락
YMLU6270647,20FT,2300,HBCT,부산,내항,2024-06-04,2024-06-09,50000,전화 요망
EMCU2919691,20FT,2200,BNCT,부산,외항,2024-06-06,2024-06-09,42000,야간 불가
TCLU5170824,20FT,2300,PNC,부산,외항,2024-06-02,2024-06-06,45000,빠른 픽업 가능
TCLU1243608,20FT,2300,PNCT,평택,내항,2024-06-04,2024-06-09,40000,확정 이후 연락
YMLU5733015,20FT,2400,PCTC,평택,내항,2024-06-01,2024-06-06,50000,야간 불가
MSCU1090547,40FT,3700,IFT,인천,내항,2024-06-03,2024-06-06,42000,전화 요망
HMMU5976790,20FT,2300,BPTG,부산,내항,2024-06-04,2024-06-08,40000,전화 요망
HMMU6556224,40HQ,4000,TOC,부산,내항,2024-06-06,2024-06-09,47000,확정 이후 연락
FSCU5529196,40HQ,3900,GWCT,광양,내항,2024-06-01,2024-06-05,50000,전화 요망
ONEU2420752,20FT,2500,BPTG,부산,내항,2024-06-03,2024-06-08,40000,확정 이후 연락
EMCU9163378,40FT,4000,ICT,인천,내항,2024-06-01,2024-06-05,47000,빠른 픽업 가능
YMLU4223320,40FT,3800,BCT,부산,외항,2024-06-02,2024-06-07,47000,확정 이후 연락
TCLU8428581,20FT,2400,PCTC,평택,내항,2024-06-02,2024-06-06,45000,확정 이후 연락
HMMU7141343,20FT,2400,BPTS,부산,내항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
TCLU8319090,20FT,2100,ICT,인천,내항,2024-06-05,2024-06-08,50000,야간 불가
ONEU9645300,20FT,2500,PNCT,평택,내항,2024-06-04,2024-06-07,40000,빠른 픽업 가능
MAEU4629088,20FT,2300,PNC,부산,외항,2024-06-01,2024-06-04,42000,빠른 픽업 가능
TRIU3603716,20FT,2100,E1CT,인천,내항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
OOLU1034237,40HQ,4200,HJIT,인천,외항,2024-06-04,2024-06-07,50000,확정 이후 연락
ONEU1935283,20FT,2400,PNIT,부산,외항,2024-06-01,2024-06-04,42000,빠른 픽업 가능
FSCU6875963,40HQ,3800,TOC,부산,내항,2024-06-03,2024-06-08,42000,확정 이후 연락
MSCU5761895,40HQ,4200,BPTG,부산,내항,2024-06-04,2024-06-08,42000,확정 이후 연락
MAEU3074605,20FT,2500,HBCT,부산,내항,2024-06-04,2024-06-07,42000,빠른 픽업 가능
OOLU3471005,40HQ,4000,SNCT,인천,외항,2024-06-06,2024-06-10,42000,빠른 픽업 가능
ONEU7424871,40HQ,4200,PNIT,부산,외항,2024-06-05,2024-06-08,50000,확정 이후 연락
TRIU1867929,20FT,2300,JUCT,울산,내항,2024-06-04,2024-06-07,40000,전화 요망
CMAU8915809,20FT,2200,SNCT,인천,외항,2024-06-01,2024-06-04,45000,전화 요망
HMMU3776900,40HQ,4100,UNCT,울산,내항,2024-06-04,2024-06-09,42000,야간 불가
MSCU8114809,20FT,2400,IFT,인천,내항,2024-06-05,2024-06-09,40000,빠른 픽업 가능
CMAU9004706,20FT,2100,HBCT,부산,내항,2024-06-04,2024-06-09,50000,빠른 픽업 가능
YMLU9567749,40HQ,3900,DGT,부산,외항,2024-06-06,2024-06-11,50000,확정 이후 연락
TRIU6729911,40HQ,4200,BNCT,부산,외항,2024-06-03,2024-06-07,42000,야간 불가
FSCU2902290,20FT,2200,SNCT,인천,외항,2024-06-02,2024-06-07,47000,전화 요망
TCLU4485777,40HQ,4200,BPTS,부산,내항,2024-06-05,2024-06-10,45000,확정 이후 연락
FSCU2846606,20FT,2100,PNC,부산,외항,2024-06-05,2024-06-09,42000,확정 이후 연락
CMAU7114566,40HQ,4100,TOC,부산,내항,2024-06-01,2024-06-06,42000,야간 불가
YMLU7377533,40FT,3900,BCT,부산,외항,2024-06-05,2024-06-08,45000,빠른 픽업 가능
MAEU1161843,40FT,3800,BNCT,부산,외항,2024-06-01,2024-06-05,47000,야간 불가
MAEU4407684,20FT,2400,BPTG,부산,내항,2024-06-06,2024-06-09,50000,빠른 픽업 가능
EMCU1054136,20FT,2500,PNC,부산,외항,2024-06-04,2024-06-08,45000,빠른 픽업 가능
EMCU1446468,20FT,2500,PNC,부산,외항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
YMLU1006170,20FT,2300,HJIT,인천,외항,2024-06-05,2024-06-08,42000,야간 불가
EMCU2759461,40HQ,4100,HJIT,인천,외항,2024-06-03,2024-06-07,47000,확정 이후 연락
MAEU2021266,20FT,2500,PCTC,평택,내항,2024-06-07,2024-06-10,47000,야간 불가
HMMU1289502,40HQ,4000,IFT,인천,내항,2024-06-07,2024-06-12,50000,확정 이후 연락
HMMU6333676,40FT,3600,HJIT,인천,외항,2024-06-01,2024-06-04,40000,야간 불가
ONEU4812408,40FT,3600,DGT,부산,외항,2024-06-05,2024-06-08,50000,빠른 픽업 가능
YMLU3441384,40HQ,4100,ICT,인천,내항,2024-06-04,2024-06-08,47000,빠른 픽업 가능
MSCU3785020,40FT,3600,IFT,인천,내항,2024-06-03,2024-06-07,50000,확정 이후 연락
FSCU9656356,20FT,2200,DGT,부산,외항,2024-06-06,2024-06-11,47000,빠른 픽업 가능
OOLU1699077,40HQ,4200,PNCT,평택,내항,2024-06-03,2024-06-07,47000,야간 불가
TCLU4365569,20FT,2300,DGT,부산,외항,2024-06-04,2024-06-09,45000,빠른 픽업 가능
MSCU7929258,40FT,4000,IFT,인천,내항,2024-06-06,2024-06-09,45000,전화 요망
YMLU6576427,40FT,3600,PNC,부산,외항,2024-06-02,2024-06-06,45000,전화 요망
TCLU2460861,40HQ,4200,HJIT,인천,외항,2024-06-06,2024-06-10,42000,전화 요망
MAEU2175004,40FT,3900,PCTC,평택,내항,2024-06-05,2024-06-10,47000,전화 요망
HMMU3926222,40HQ,4000,IFT,인천,내항,2024-06-05,2024-06-09,45000,야간 불가
TRIU4248010,40FT,4000,BCT,부산,외항,2024-06-03,2024-06-08,40000,야간 불가
TRIU5876947,20FT,2100,KIT,광양,내항,2024-06-04,2024-06-08,50000,야간 불가
EMCU8000404,20FT,2200,SNCT,인천,외항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
YMLU7106891,40HQ,3900,JUCT,울산,내항,2024-06-07,2024-06-11,45000,전화 요망
MSCU5538809,40HQ,3900,BPTG,부산,내항,2024-06-05,2024-06-10,45000,전화 요망
YMLU8187511,40HQ,4100,TOC,부산,내항,2024-06-01,2024-06-04,47000,전화 요망
MSCU6928400,40HQ,3900,HJIT,인천,외항,2024-06-07,2024-06-11,45000,야간 불가
EMCU8230540,40HQ,3800,TOC,부산,내항,2024-06-04,2024-06-07,42000,전화 요망
TRIU4984918,40FT,3800,GWCT,광양,내항,2024-06-01,2024-06-04,42000,빠른 픽업 가능
MSCU2257036,20FT,2300,PNC,부산,외항,2024-06-05,2024-06-10,42000,야간 불가
ONEU5917237,40HQ,4200,E1CT,인천,내항,2024-06-06,2024-06-10,47000,빠른 픽업 가능
TCLU9373039,20FT,2300,IFT,인천,내항,2024-06-01,2024-06-06,45000,야간 불가
TCLU5642618,40FT,4000,TOC,부산,내항,2024-06-03,2024-06-08,47000,전화 요망
MSCU5417656,40FT,3900,IFT,인천,내항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
EMCU7171462,40HQ,4200,TOC,부산,내항,2024-06-06,2024-06-11,42000,빠른 픽업 가능
FSCU4411260,20FT,2200,BCT,부산,외항,2024-06-02,2024-06-06,50000,전화 요망
TCLU9984838,40HQ,4200,TOC,부산,내항,2024-06-07,2024-06-11,50000,확정 이후 연락
OOLU5618944,40HQ,4100,BPTS,부산,내항,2024-06-03,2024-06-07,50000,확정 이후 연락
MSCU9663160,40FT,3600,BNCT,부산,외항,2024-06-06,2024-06-11,50000,확정 이후 연락
ONEU6209634,20FT,2300,TOC,부산,내항,2024-06-03,2024-06-08,45000,야간 불가
HMMU9615146,40HQ,4200,KIT,광양,내항,2024-06-05,2024-06-09,50000,야간 불가
CMAU2219276,40HQ,4100,BCT,부산,외항,2024-06-01,2024-06-06,45000,전화 요망
EMCU8224277,20FT,2300,HBCT,부산,내항,2024-06-01,2024-06-04,45000,전화 요망
OOLU7417372,40HQ,4100,UNCT,울산,내항,2024-06-03,2024-06-07,42000,빠른 픽업 가능
TCLU8683055,40HQ,3800,BPTS,부산,내항,2024-06-06,2024-06-11,45000,확정 이후 연락
CMAU2340924,20FT,2400,BPTS,부산,내항,2024-06-05,2024-06-08,45000,확정 이후 연락
MAEU7215769,40FT,3600,DGT,부산,외항,2024-06-06,2024-06-11,40000,전화 요망
MSCU1633427,40HQ,3800,HJIT,인천,외항,2024-06-03,2024-06-07,45000,빠른 픽업 가능
MAEU9017015,20FT,2300,PCTC,평택,내항,2024-06-05,2024-06-08,50000,야간 불가
OOLU9049574,40FT,3900,PNIT,부산,외항,2024-06-07,2024-06-12,42000,빠른 픽업 가능
YMLU4685165,40HQ,4100,KIT,광양,내항,2024-06-06,2024-06-11,40000,확정 이후 연락
ONEU2050053,40FT,3800,TOC,부산,내항,2024-06-07,2024-06-10,50000,확정 이후 연락
EMCU5119319,40HQ,4000,IFT,인천,내항,2024-06-05,2024-06-09,45000,확정 이후 연락
TRIU1971499,20FT,2500,BPTS,부산,내항,2024-06-03,2024-06-07,50000,빠른 픽업 가능
EMCU3541128,20FT,2400,BCT,부산,외항,2024-06-01,2024-06-04,40000,전화 요망
MSCU9583473,20FT,2200,BNCT,부산,외항,2024-06-02,2024-06-05,45000,빠른 픽업 가능
ONEU5807106,40FT,4000,IGCT,군산,내항,2024-06-04,2024-06-08,40000,확정 이후 연락
TCLU9250976,40HQ,4000,BPTG,부산,내항,2024-06-03,2024-06-07,47000,전화 요망
FSCU2511649,20FT,2500,BNCT,부산,외항,2024-06-05,2024-06-08,50000,확정 이후 연락
MAEU6461082,20FT,2100,UNCT,울산,내항,2024-06-01,2024-06-06,40000,확정 이후 연락
HMMU8873279,40HQ,3900,GWCT,광양,내항,2024-06-07,2024-06-10,45000,전화 요망
MSCU4587347,40HQ,3800,HJIT,인천,외항,2024-06-06,2024-06-09,47000,전화 요망
MAEU2319528,40HQ,4000,UNCT,울산,내항,2024-06-07,2024-06-11,45000,야간 불가
YMLU2745941,40FT,3900,DGT,부산,외항,2024-06-02,2024-06-07,50000,야간 불가
HMMU8705292,40HQ,4000,PNCT,평택,내항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
FSCU6278075,40HQ,4100,BPTS,부산,내항,2024-06-05,2024-06-10,45000,확정 이후 연락
MSCU2837826,40HQ,4000,TOC,부산,내항,2024-06-02,2024-06-05,47000,전화 요망
CMAU8242301,40HQ,3900,PNIT,부산,외항,2024-06-02,2024-06-06,47000,확정 이후 연락
HMMU5403550,40FT,4000,TOC,부산,내항,2024-06-06,2024-06-09,47000,확정 이후 연락
MSCU7796599,40HQ,4200,HBCT,부산,내항,2024-06-02,2024-06-05,45000,전화 요망
OOLU1444360,40FT,3600,PNIT,부산,외항,2024-06-04,2024-06-08,42000,야간 불가
YMLU3349922,20FT,2100,DGT,부산,외항,2024-06-01,2024-06-04,50000,빠른 픽업 가능
OOLU5587990,40HQ,4200,BPTG,부산,내항,2024-06-07,2024-06-10,47000,전화 요망
TCLU5913298,20FT,2400,BPTG,부산,내항,2024-06-01,2024-06-06,45000,야간 불가
YMLU9133085,40HQ,4200,IGCT,군산,내항,2024-06-05,2024-06-08,45000,야간 불가
HMMU3535208,20FT,2300,PNIT,부산,외항,2024-06-05,2024-06-09,45000,전화 요망
OOLU9025679,40HQ,4100,IFT,인천,내항,2024-06-04,2024-06-09,40000,전화 요망
YMLU6118321,40FT,3800,IGCT,군산,내항,2024-06-04,2024-06-09,50000,야간 불가
MSCU9784929,40FT,3700,IFT,인천,내항,2024-06-01,2024-06-06,45000,빠른 픽업 가능
TRIU1032906,20FT,2200,IFT,인천,내항,2024-06-01,2024-06-06,47000,확정 이후 연락
MAEU8364434,40FT,4000,SNCT,인천,외항,2024-06-04,2024-06-09,42000,야간 불가
YMLU7011823,40FT,3800,JUCT,울산,내항,2024-06-03,2024-06-06,45000,전화 요망
HMMU1017676,40FT,3600,SNCT,인천,외항,2024-06-03,2024-06-08,50000,야간 불가
ONEU8126306,40FT,4000,BNCT,부산,외항,2024-06-07,2024-06-11,50000,야간 불가
FSCU6143605,40HQ,3800,PNC,부산,외항,2024-06-02,2024-06-07,47000,빠른 픽업 가능
OOLU3330769,20FT,2100,PCTC,평택,내항,2024-06-02,2024-06-06,40000,확정 이후 연락
CMAU5368218,40FT,3700,BCT,부산,외항,2024-06-06,2024-06-11,50000,전화 요망
FSCU6359580,40FT,3600,E1CT,인천,내항,2024-06-03,2024-06-08,47000,야간 불가
MAEU6384916,40HQ,3900,BNCT,부산,외항,2024-06-04,2024-06-09,42000,전화 요망
CMAU3630603,20FT,2300,SNCT,인천,외항,2024-06-07,2024-06-10,47000,전화 요망
CMAU1014785,40HQ,4000,PCTC,평택,내항,2024-06-04,2024-06-07,47000,빠른 픽업 가능
YMLU4555075,40HQ,4200,TOC,부산,내항,2024-06-04,2024-06-07,40000,전화 요망
ONEU9104993,40HQ,4200,PNC,부산,외항,2024-06-05,2024-06-09,50000,전화 요망
YMLU1666328,20FT,2200,ICT,인천,내항,2024-06-07,2024-06-12,40000,확정 이후 연락
MSCU3241942,20FT,2100,BCT,부산,외항,2024-06-02,2024-06-05,40000,야간 불가
FSCU4433436,40HQ,4000,PNIT,부산,외항,2024-06-02,2024-06-05,45000,전화 요망
FSCU3687045,40FT,3900,GWCT,광양,내항,2024-06-02,2024-06-05,40000,확정 이후 연락
MAEU5465744,40FT,3900,IGCT,군산,내항,2024-06-04,2024-06-08,45000,빠른 픽업 가능
HMMU8570142,40FT,3600,UNCT,울산,내항,2024-06-01,2024-06-05,45000,빠른 픽업 가능
YMLU9938687,20FT,2400,BPTS,부산,내항,2024-06-03,2024-06-07,42000,확정 이후 연락
FSCU5748987,40HQ,3800,PNCT,평택,내항,2024-06-02,2024-06-07,50000,빠른 픽업 가능
HMMU7179788,40FT,3900,PNCT,평택,내항,2024-06-07,2024-06-10,47000,야간 불가
ONEU4881171,20FT,2200,BCT,부산,외항,2024-06-01,2024-06-06,47000,확정 이후 연락
MAEU2310962,20FT,2300,UNCT,울산,내항,2024-06-03,2024-06-08,50000,빠른 픽업 가능
TRIU5441626,40HQ,4200,ICT,인천,내항,2024-06-02,2024-06-06,40000,전화 요망
MAEU4202420,20FT,2200,KIT,광양,내항,2024-06-06,2024-06-11,40000,전화 요망
MAEU8577520,20FT,2200,DGT,부산,외항,2024-06-05,2024-06-09,47000,확정 이후 연락
TCLU6073990,20FT,2300,PNIT,부산,외항,2024-06-02,2024-06-05,50000,빠른 픽업 가능
MSCU5344751,40HQ,4000,BPTG,부산,내항,2024-06-01,2024-06-05,42000,빠른 픽업 가능
OOLU6629416,40HQ,4000,HJIT,인천,외항,2024-06-06,2024-06-10,40000,야간 불가
YMLU1280742,40HQ,4100,PCTC,평택,내항,2024-06-01,2024-06-06,40000,전화 요망
OOLU7427460,40FT,3800,DGT,부산,외항,2024-06-01,2024-06-05,40000,전화 요망
HMMU6564843,40HQ,3800,PCTC,평택,내항,2024-06-04,2024-06-09,50000,전화 요망
