Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
TCLU7543946,40HQ,4000,BPTG,부산,내항,2025-06-12,2025-06-17,50000,확정 이후 연락
TRIU1668833,40HQ,4200,PNC,부산,외항,2025-06-12,,0,가격 문의 필요
ONEU2886598,40HQ,3800,IGCT,군산,내항,2025-06-29,2025-07-03,45000,확정 이후 연락
HMMU2338269,40FT,3600,TOC,부산,내항,2025-06-12,2025-06-16,47000,빠른 픽업 가능
TCLU8348341,40FT,4000,IFT,인천,내항,2025-06-19,2025-06-22,40000,빠른 픽업 가능
ONEU5859713,20FT,2300,HJIT,인천,외항,2025-06-09,,0,가격 문의 필요
ONEU6132120,40HQ,4200,BCT,부산,외항,2025-06-13,,0,가격 문의 필요
FSCU4426325,20FT,2100,DGT,부산,외항,2025-06-16,,0,가격 문의 필요
TRIU4068721,40HQ,3900,BPTS,부산,내항,2025-06-14,2025-06-19,47000,확정 이후 연락
EMCU3407689,20FT,2400,KIT,광양,내항,2025-06-16,2025-06-20,50000,확정 이후 연락
TCLU3369128,40HQ,4100,BPTG,부산,내항,2025-06-27,2025-07-01,50000,야간 불가
MSCU4915053,20FT,2100,BCT,부산,외항,2025-06-07,,0,가격 문의 필요
TCLU5030283,40HQ,4100,BPTS,부산,내항,2025-06-26,2025-07-01,50000,빠른 픽업 가능
TCLU5725931,40HQ,4200,HBCT,부산,내항,2025-06-02,2025-06-05,47000,확정 이후 연락
MAEU7721916,40HQ,3800,SNCT,인천,외항,2025-06-13,,0,가격 문의 필요
MSCU3455054,20FT,2500,IFT,인천,내항,2025-06-15,2025-06-18,45000,전화 요망
MAEU3601834,40HQ,4000,GWCT,광양,내항,2025-06-08,2025-06-11,42000,야간 불가
MAEU4142732,20FT,2400,HBCT,부산,내항,2025-06-01,2025-06-04,50000,빠른 픽업 가능
MSCU2907401,20FT,2300,TOC,부산,내항,2025-06-03,2025-06-07,42000,확정 이후 연락
TRIU8565942,40HQ,3800,GWCT,광양,내항,2025-06-12,2025-06-16,47000,빠른 픽업 가능
ONEU6754509,20FT,2100,BPTS,부산,내항,2025-06-18,2025-06-23,47000,확정 이후 연락
TRIU6713198,40HQ,3800,KIT,광양,내항,2025-06-25,2025-06-28,42000,빠른 픽업 가능
ONEU8595096,40HQ,3900,BPTS,부산,내항,2025-06-21,2025-06-25,47000,빠른 픽업 가능
FSCU7640709,40HQ,3900,KIT,광양,내항,2025-06-09,2025-06-14,42000,확정 이후 연락
TCLU4008611,20FT,2400,BCT,부산,외항,2025-06-29,,0,가격 문의 필요
CMAU7321583,40FT,3600,JUCT,울산,내항,2025-06-11,2025-06-15,45000,확정 이후 연락
ONEU4257292,20FT,2100,JUCT,울산,내항,2025-06-28,2025-07-03,47000,확정 이후 연락
TCLU9889877,40HQ,4100,DGT,부산,외항,2025-06-20,,0,가격 문의 필요
TRIU7722716,40HQ,4200,HJIT,인천,외항,2025-06-21,,0,가격 문의 필요
HMMU9334849,40HQ,4200,JUCT,울산,내항,2025-06-08,2025-06-11,47000,확정 이후 연락
FSCU1466283,40FT,3800,GWCT,광양,내항,2025-06-18,2025-06-21,50000,빠른 픽업 가능
TCLU2262012,40HQ,3900,BNCT,부산,외항,2025-06-30,,0,가격 문의 필요
EMCU4077500,20FT,2200,HBCT,부산,내항,2025-06-29,2025-07-03,40000,전화 요망
CMAU8447939,20FT,2300,PNC,부산,외항,2025-06-22,,0,가격 문의 필요
MSCU5392875,20FT,2500,SNCT,인천,외항,2025-06-27,,0,가격 문의 필요
YMLU6989296,20FT,2200,ICT,인천,내항,2025-06-01,2025-06-06,47000,전화 요망
OOLU2633423,40HQ,4000,TOC,부산,내항,2025-06-06,2025-06-10,45000,전화 요망
CMAU2300864,40HQ,4100,HBCT,부산,내항,2025-06-25,2025-06-30,42000,전화 요망
ONEU4625009,40HQ,3800,UNCT,울산,내항,2025-06-03,2025-06-07,42000,전화 요망
MAEU3424119,40FT,3800,BPTS,부산,내항,2025-06-21,2025-06-24,50000,확정 이후 연락
HMMU4019720,40HQ,4000,GWCT,광양,내항,2025-06-11,2025-06-14,50000,야간 불가
HMMU9840730,40HQ,4000,IFT,인천,내항,2025-06-17,2025-06-20,42000,전화 요망
MAEU7213799,40HQ,4200,HJIT,인천,외항,2025-06-22,,0,가격 문의 필요
ONEU3135864,40FT,3600,IGCT,군산,내항,2025-06-15,2025-06-19,40000,확정 이후 연락
FSCU6449653,40FT,4000,SNCT,인천,외항,2025-06-21,,0,가격 문의 필요
MAEU8315280,40FT,3600,TOC,부산,내항,2025-06-14,2025-06-18,50000,확정 이후 연락
YMLU5229422,40FT,3600,KIT,광양,내항,2025-06-01,2025-06-06,47000,야간 불가
FSCU7616367,40FT,3600,PNC,부산,외항,2025-06-29,,0,가격 문의 필요
YMLU8265381,40HQ,3900,BNCT,부산,외항,2025-06-27,,0,가격 문의 필요
TCLU3169122,40HQ,3900,BPTS,부산,내항,2025-06-09,2025-06-13,42000,빠른 픽업 가능
MSCU8786684,40FT,3900,UNCT,울산,내항,2025-06-11,2025-06-16,40000,확정 이후 연락
TRIU8442818,40HQ,4000,KIT,광양,내항,2025-06-13,2025-06-16,40000,빠른 픽업 가능
ONEU3167224,40HQ,4200,ICT,인천,내항,2025-06-20,2025-06-24,45000,빠른 픽업 가능
ONEU3237020,40FT,3900,HJIT,인천,외항,2025-06-28,,0,가격 문의 필요
CMAU6425836,40HQ,3800,KIT,광양,내항,2025-06-16,2025-06-21,47000,빠른 픽업 가능
TRIU9158791,40FT,4000,PNIT,부산,외항,2025-06-21,,0,가격 문의 필요
TCLU7225630,40HQ,3900,ICT,인천,내항,2025-06-30,2025-07-05,40000,야간 불가
MAEU2842906,40FT,3700,DGT,부산,외항,2025-06-18,,0,가격 문의 필요
YMLU6998951,40FT,3900,DGT,부산,외항,2025-06-14,,0,가격 문의 필요
MAEU1526927,20FT,2300,GWCT,광양,내항,2025-06-30,2025-07-04,40000,빠른 픽업 가능
EMCU6619808,40HQ,3800,IFT,인천,내항,2025-06-09,2025-06-12,42000,확정 이후 연락
CMAU3490193,20FT,2200,TOC,부산,내항,2025-06-22,2025-06-25,50000,전화 요망
TRIU9250253,40HQ,3800,GWCT,광양,내항,2025-06-30,2025-07-04,50000,확정 이후 연락
MAEU2139549,40FT,3600,HBCT,부산,내항,2025-06-25,2025-06-28,45000,확정 이후 연락
MAEU9229713,40HQ,3800,IFT,인천,내항,2025-06-17,2025-06-21,47000,야간 불가
EMCU1731798,20FT,2300,JUCT,울산,내항,2025-06-23,2025-06-28,45000,빠른 픽업 가능
MSCU2925879,20FT,2500,SNCT,인천,외항,2025-06-26,,0,가격 문의 필요
TRIU9449456,40FT,3700,PCTC,평택,내항,2025-06-14,2025-06-18,47000,전화 요망
FSCU2055724,40HQ,3900,ICT,인천,내항,2025-06-19,2025-06-22,47000,야간 불가
YMLU7357038,40HQ,4000,KIT,광양,내항,2025-06-15,2025-06-19,45000,전화 요망
ONEU4433941,40FT,3600,ICT,인천,내항,2025-06-27,2025-07-02,42000,확정 이후 연락
EMCU6634230,40FT,3800,ICT,인천,내항,2025-06-24,2025-06-29,40000,야간 불가
TCLU8181944,40FT,4000,HJIT,인천,외항,2025-06-03,,0,가격 문의 필요
MAEU4363476,40FT,3900,BNCT,부산,외항,2025-06-19,,0,가격 문의 필요
EMCU1408167,40FT,4000,DGT,부산,외항,2025-06-03,,0,가격 문의 필요
MAEU5031403,40FT,4000,PNCT,평택,내항,2025-06-10,2025-06-14,45000,확정 이후 연락
HMMU4234762,40FT,3700,ICT,인천,내항,2025-06-14,2025-06-17,50000,빠른 픽업 가능
TRIU5327191,40FT,3800,JUCT,울산,내항,2025-06-18,2025-06-21,47000,전화 요망
MSCU9014630,40FT,3800,GWCT,광양,내항,2025-06-23,2025-06-26,40000,빠른 픽업 가능
MAEU4897618,40FT,3600,PNIT,부산,외항,2025-06-10,,0,가격 문의 필요
EMCU3786542,40FT,3700,BCT,부산,외항,2025-06-19,,0,가격 문의 필요
FSCU2645090,40FT,3900,ICT,인천,내항,2025-06-14,2025-06-19,50000,확정 이후 연락
EMCU9505791,40FT,3800,JUCT,울산,내항,2025-06-14,2025-06-18,47000,야간 불가
FSCU3079861,20FT,2300,UNCT,울산,내항,2025-06-01,2025-06-06,47000,빠른 픽업 가능
OOLU7974435,40FT,3700,HJIT,인천,외항,2025-06-05,,0,가격 문의 필요
MSCU1845830,40HQ,4000,BPTG,부산,내항,2025-06-05,2025-06-08,45000,확정 이후 연락
TCLU3230670,40FT,3700,GWCT,광양,내항,2025-06-11,2025-06-15,42000,야간 불가
YMLU1134094,40FT,4000,UNCT,울산,내항,2025-06-10,2025-06-15,47000,확정 이후 연락
TCLU7867533,20FT,2100,GWCT,광양,내항,2025-06-24,2025-06-27,45000,전화 요망
ONEU8572106,40HQ,3800,PNIT,부산,외항,2025-06-17,,0,가격 문의 필요
CMAU5014446,40FT,3700,HBCT,부산,내항,2025-06-08,2025-06-11,45000,야간 불가
FSCU3115034,40FT,3700,PNIT,부산,외항,2025-06-03,,0,가격 문의 필요
MSCU8184386,40HQ,4000,ICT,인천,내항,2025-06-11,2025-06-14,50000,야간 불가
YMLU3411158,20FT,2500,JUCT,울산,내항,2025-06-07,2025-06-11,50000,전화 요망
CMAU3330555,20FT,2200,GWCT,광양,내항,2025-06-15,2025-06-19,47000,확정 이후 연락
ONEU7438911,40HQ,4200,ICT,인천,내항,2025-06-09,2025-06-13,42000,빠른 픽업 가능
HMMU4063757,40HQ,3900,IGCT,군산,내항,2025-06-25,2025-06-29,40000,확정 이후 연락
ONEU1232977,20FT,2300,KIT,광양,내항,2025-06-21,2025-06-25,42000,빠른 픽업 가능
TRIU9340537,40FT,3900,PNC,부산,외항,2025-06-07,,0,가격 문의 필요
EMCU9779374,40HQ,3800,JUCT,울산,내항,2025-06-23,2025-06-26,47000,빠른 픽업 가능
YMLU7096542,40HQ,3800,HJIT,인천,외항,2025-06-11,,0,가격 문의 필요
HMMU8172846,40HQ,3800,PCTC,평택,내항,2025-06-17,2025-06-22,42000,확정 이후 연락
EMCU4931347,40FT,3600,BPTG,부산,내항,2025-06-23,2025-06-28,42000,확정 이후 연락
OOLU9694009,40FT,3700,HBCT,부산,내항,2025-06-30,2025-07-05,40000,전화 요망
MSCU7348721,40HQ,4100,UNCT,울산,내항,2025-06-10,2025-06-13,42000,전화 요망
FSCU3729222,40FT,3900,UNCT,울산,내항,2025-06-13,2025-06-18,47000,확정 이후 연락
TCLU5254382,40FT,3900,HBCT,부산,내항,2025-06-06,2025-06-11,40000,야간 불가
HMMU4998471,40HQ,3800,ICT,인천,내항,2025-06-15,2025-06-18,42000,빠른 픽업 가능
TCLU4924666,40FT,4000,BPTS,부산,내항,2025-06-17,2025-06-21,50000,야간 불가
ONEU4262553,40FT,4000,PNIT,부산,외항,2025-06-06,,0,가격 문의 필요
EMCU7709369,40FT,3800,BPTS,부산,내항,2025-06-17,2025-06-21,45000,확정 이후 연락
YMLU8305221,20FT,2500,E1CT,인천,내항,2025-06-05,2025-06-10,40000,전화 요망
MAEU1761854,40HQ,3900,TOC,부산,내항,2025-06-23,2025-06-28,40000,빠른 픽업 가능
ONEU7873716,20FT,2100,UNCT,울산,내항,2025-06-17,2025-06-21,47000,전화 요망
TCLU4078556,40FT,3600,BPTS,부산,내항,2025-06-16,2025-06-19,50000,빠른 픽업 가능
MAEU9465578,20FT,2100,PNIT,부산,외항,2025-06-09,,0,가격 문의 필요
MSCU8031767,40FT,3600,GWCT,광양,내항,2025-06-05,2025-06-09,47000,야간 불가
HMMU3074865,20FT,2300,IGCT,군산,내항,2025-06-30,2025-07-03,42000,전화 요망
EMCU6980563,40FT,4000,DGT,부산,외항,2025-06-20,,0,가격 문의 필요
MSCU5793399,40HQ,4000,GWCT,광양,내항,2025-06-17,2025-06-22,42000,빠른 픽업 가능
EMCU4101984,40FT,3600,BPTS,부산,내항,2025-06-10,2025-06-14,50000,야간 불가
FSCU9500553,40HQ,4000,DGT,부산,외항,2025-06-13,,0,가격 문의 필요
TRIU7895315,20FT,2300,IGCT,군산,내항,2025-06-16,2025-06-20,50000,야간 불가
OOLU1759753,40HQ,3800,ICT,인천,내항,2025-06-30,2025-07-04,50000,확정 이후 연락
ONEU6143018,40FT,3800,GWCT,광양,내항,2025-06-01,2025-06-04,42000,빠른 픽업 가능
TRIU3518050,40FT,3900,PNCT,평택,내항,2025-06-17,2025-06-21,45000,빠른 픽업 가능
TRIU1316527,40FT,3700,ICT,인천,내항,2025-06-26,2025-07-01,40000,확정 이후 연락
TRIU5246096,40FT,3900,ICT,인천,내항,2025-06-17,2025-06-20,45000,야간 불가
FSCU1970965,20FT,2200,UNCT,울산,내항,2025-06-14,2025-06-17,45000,야간 불가
HMMU6541222,20FT,2100,BNCT,부산,외항,2025-06-27,,0,가격 문의 필요
ONEU3174375,40HQ,4100,HBCT,부산,내항,2025-06-02,2025-06-05,40000,전화 요망
OOLU4153092,40FT,3600,HJIT,인천,외항,2025-06-20,,0,가격 문의 필요
EMCU7287375,40FT,4000,PNIT,부산,외항,2025-06-05,,0,가격 문의 필요
CMAU2956702,40FT,4000,KIT,광양,내항,2025-06-11,2025-06-15,45000,빠른 픽업 가능
TRIU2053697,20FT,2200,PNIT,부산,외항,2025-06-09,,0,가격 문의 필요
TCLU5942965,40FT,3800,TOC,부산,내항,2025-06-03,2025-06-08,50000,전화 요망
MSCU8246491,20FT,2100,DGT,부산,외항,2025-06-06,,0,가격 문의 필요
TCLU3228925,40HQ,4000,SNCT,인천,외항,2025-06-24,,0,가격 문의 필요
CMAU4774955,40FT,3600,BPTS,부산,내항,2025-06-22,2025-06-26,50000,확정 이후 연락
HMMU6320623,20FT,2100,SNCT,인천,외항,2025-06-24,,0,가격 문의 필요
OOLU4949746,20FT,2200,UNCT,울산,내항,2025-06-06,2025-06-11,50000,빠른 픽업 가능
TCLU9921879,20FT,2400,DGT,부산,외항,2025-06-07,,0,가격 문의 필요
TCLU2271068,40HQ,4200,BPTG,부산,내항,2025-06-13,2025-06-18,45000,야간 불가
FSCU7630527,40FT,4000,HJIT,인천,외항,2025-06-15,,0,가격 문의 필요
OOLU2400873,40HQ,4000,TOC,부산,내항,2025-06-02,2025-06-06,40000,전화 요망
MSCU5609795,40HQ,3800,PNIT,부산,외항,2025-06-04,,0,가격 문의 필요
TCLU8710748,40FT,3700,JUCT,울산,내항,2025-06-30,2025-07-03,47000,빠른 픽업 가능
EMCU7930650,40HQ,4000,BNCT,부산,외항,2025-06-21,,0,가격 문의 필요
CMAU9295392,40HQ,3900,PCTC,평택,내항,2025-06-30,2025-07-03,47000,빠른 픽업 가능
TCLU9496019,20FT,2100,BPTS,부산,내항,2025-06-30,2025-07-05,40000,야간 불가
CMAU5184690,40HQ,3800,BCT,부산,외항,2025-06-21,,0,가격 문의 필요
CMAU2624565,40FT,4000,PNIT,부산,외항,2025-06-27,,0,가격 문의 필요
FSCU9570667,40FT,3800,BPTS,부산,내항,2025-06-10,2025-06-15,50000,전화 요망
HMMU3050596,40HQ,3800,HJIT,인천,외항,2025-06-16,,0,가격 문의 필요
FSCU9248209,20FT,2100,UNCT,울산,내항,2025-06-07,2025-06-10,40000,빠른 픽업 가능
OOLU5386982,40HQ,4100,GWCT,광양,내항,2025-06-17,2025-06-21,40000,전화 요망
MAEU2845868,40HQ,3800,PNCT,평택,내항,2025-06-19,2025-06-23,42000,확정 이후 연락
YMLU2824626,40FT,3800,UNCT,울산,내항,2025-06-24,2025-06-29,50000,전화 요망
CMAU8132943,40HQ,3800,HBCT,부산,내항,2025-06-01,2025-06-04,50000,빠른 픽업 가능
FSCU9113832,40HQ,4000,PNCT,평택,내항,2025-06-13,2025-06-16,40000,확정 이후 연락
HMMU2810276,40FT,3700,BPTG,부산,내항,2025-06-13,2025-06-18,50000,야간 불가
HMMU6205496,20FT,2300,JUCT,울산,내항,2025-06-14,2025-06-19,40000,빠른 픽업 가능
CMAU9138624,40FT,3800,UNCT,울산,내항,2025-06-15,2025-06-19,45000,전화 요망
ONEU5699394,20FT,2300,GWCT,광양,내항,2025-06-17,2025-06-21,50000,전화 요망
MSCU9152187,40FT,3800,PNCT,평택,내항,2025-06-05,2025-06-09,42000,전화 요망
CMAU8024254,20FT,2400,UNCT,울산,내항,2025-06-02,2025-06-05,40000,전화 요망
OOLU5594590,40HQ,4100,TOC,부산,내항,2025-06-15,2025-06-19,50000,확정 이후 연락
YMLU1087396,40HQ,4000,UNCT,울산,내항,2025-06-04,2025-06-08,42000,야간 불가
CMAU9583227,20FT,2400,HJIT,인천,외항,2025-06-10,,0,가격 문의 필요
MSCU4675656,20FT,2300,UNCT,울산,내항,2025-06-25,2025-06-30,40000,확정 이후 연락
HMMU2195111,40HQ,4200,TOC,부산,내항,2025-06-10,2025-06-15,45000,야간 불가
TRIU2945610,40FT,3600,BCT,부산,외항,2025-06-09,,0,가격 문의 필요
HMMU5267636,40HQ,4000,BCT,부산,외항,2025-06-24,,0,가격 문의 필요
TCLU3711985,40HQ,3900,PCTC,평택,내항,2025-06-02,2025-06-06,42000,전화 요망
CMAU3453293,20FT,2300,BPTG,부산,내항,2025-06-11,2025-06-15,45000,빠른 픽업 가능
OOLU4123088,20FT,2500,HBCT,부산,내항,2025-06-11,2025-06-14,47000,빠른 픽업 가능
CMAU2169646,40FT,3700,BPTS,부산,내항,2025-06-28,2025-07-02,45000,야간 불가
OOLU9545932,40HQ,4200,DGT,부산,외항,2025-06-09,,0,가격 문의 필요
FSCU9864436,40FT,3600,HBCT,부산,내항,2025-06-06,2025-06-11,47000,확정 이후 연락
TCLU3919672,20FT,2200,BCT,부산,외항,2025-06-06,,0,가격 문의 필요
YMLU7529768,40HQ,4200,BPTS,부산,내항,2025-06-19,2025-06-23,40000,야간 불가
MAEU4454740,40FT,3700,IFT,인천,내항,2025-06-02,2025-06-06,40000,야간 불가
MSCU3620499,40FT,3900,UNCT,울산,내항,2025-06-20,2025-06-25,45000,확정 이후 연락
OOLU1764016,40FT,3700,GWCT,광양,내항,2025-06-18,2025-06-22,47000,전화 요망
MAEU6612357,40FT,3700,E1CT,인천,내항,2025-06-16,2025-06-19,42000,전화 요망
HMMU1675845,20FT,2400,DGT,부산,외항,2025-06-13,,0,가격 문의 필요
MSCU5927685,40HQ,3800,IGCT,군산,내항,2025-06-07,2025-06-10,45000,빠른 픽업 가능
FSCU8388699,40HQ,3800,PCTC,평택,내항,2025-06-05,2025-06-10,50000,빠른 픽업 가능
MAEU8625708,40HQ,3800,TOC,부산,내항,2025-06-12,2025-06-17,42000,야간 불가
TRIU6598122,40FT,3800,PNC,부산,외항,2025-06-10,,0,가격 문의 필요
CMAU7768648,40HQ,3800,BNCT,부산,외항,2025-06-26,,0,가격 문의 필요
MSCU4923317,20FT,2500,HJIT,인천,외항,2025-06-05,,0,가격 문의 필요
FSCU4883059,40FT,3900,IFT,인천,내항,2025-06-13,2025-06-18,47000,전화 요망
EMCU8564128,40HQ,4000,BPTS,부산,내항,2025-06-05,2025-06-09,45000,야간 불가
MSCU4410704,40HQ,4200,TOC,부산,내항,2025-06-04,2025-06-08,50000,빠른 픽업 가능
MAEU5882635,40FT,4000,HJIT,인천,외항,2025-06-18,,0,가격 문의 필요
YMLU3961329,40HQ,4100,UNCT,울산,내항,2025-06-24,2025-06-27,50000,전화 요망
YMLU2310831,40HQ,4200,E1CT,인천,내항,2025-06-11,2025-06-15,47000,확정 이후 연락
TRIU4843709,40HQ,4100,BNCT,부산,외항,2025-06-17,,0,가격 문의 필요
YMLU7446842,40HQ,3900,IFT,인천,내항,2025-06-09,2025-06-12,50000,전화 요망
TCLU5941262,40HQ,4100,BNCT,부산,외항,2025-06-01,,0,가격 문의 필요
FSCU9983259,20FT,2500,PCTC,평택,내항,2025-06-19,2025-06-24,42000,빠른 픽업 가능
CMAU4665710,20FT,2400,BCT,부산,외항,2025-06-28,,0,가격 문의 필요
ONEU9366351,20FT,2100,PNCT,평택,내항,2025-06-05,2025-06-10,40000,빠른 픽업 가능
MSCU3520296,40FT,3800,E1CT,인천,내항,2025-06-08,2025-06-13,42000,확정 이후 연락
MSCU6286653,20FT,2100,HBCT,부산,내항,2025-06-16,2025-06-21,50000,빠른 픽업 가능
OOLU2724218,20FT,2500,KIT,광양,내항,2025-06-19,2025-06-22,42000,야간 불가
HMMU3892737,40FT,3800,TOC,부산,내항,2025-06-24,2025-06-29,42000,전화 요망
TRIU1445465,20FT,2500,BCT,부산,외항,2025-06-03,,0,가격 문의 필요
EMCU5428076,40FT,3600,TOC,부산,내항,2025-06-01,2025-06-06,47000,빠른 픽업 가능
MSCU2851903,20FT,2500,E1CT,인천,내항,2025-06-23,2025-06-28,50000,전화 요망
TRIU9330337,40FT,3900,PCTC,평택,내항,2025-06-23,2025-06-28,45000,전화 요망
EMCU3927051,20FT,2400,PNCT,평택,내항,2025-06-16,2025-06-20,50000,전화 요망
EMCU2899751,40HQ,4100,PNC,부산,외항,2025-06-28,,0,가격 문의 필요
TCLU7866992,40FT,3600,UNCT,울산,내항,2025-06-25,2025-06-28,40000,전화 요망
TCLU7955788,20FT,2200,BCT,부산,외항,2025-06-18,,0,가격 문의 필요
MSCU9074205,40FT,3700,KIT,광양,내항,2025-06-17,2025-06-20,45000,야간 불가
FSCU2132692,40HQ,3800,BPTS,부산,내항,2025-06-04,2025-06-09,47000,확정 이후 연락
HMMU4054590,20FT,2400,PNCT,평택,내항,2025-06-13,2025-06-16,45000,야간 불가
ONEU8749563,40HQ,4100,HJIT,인천,외항,2025-06-29,,0,가격 문의 필요
MSCU8315615,40FT,3700,HBCT,부산,내항,2025-06-26,2025-06-29,50000,전화 요망
ONEU1436041,20FT,2200,HJIT,인천,외항,2025-06-30,,0,가격 문의 필요
CMAU5481741,40FT,3600,PNCT,평택,내항,2025-06-17,2025-06-21,47000,확정 이후 연락
FSCU3374206,20FT,2300,PNCT,평택,내항,2025-06-28,2025-07-03,47000,야간 불가
HMMU1510002,20FT,2300,UNCT,울산,내항,2025-06-14,2025-06-19,42000,빠른 픽업 가능
FSCU5429654,40HQ,4000,HBCT,부산,내항,2025-06-06,2025-06-11,50000,전화 요망
TCLU7101037,20FT,2100,JUCT,울산,내항,2025-06-13,2025-06-17,50000,빠른 픽업 가능
YMLU7730898,40FT,3800,SNCT,인천,외항,2025-06-14,,0,가격 문의 필요
ONEU9269372,40HQ,4100,TOC,부산,내항,2025-06-05,2025-06-08,45000,야간 불가
HMMU5997855,40FT,4000,PCTC,평택,내항,2025-06-25,2025-06-29,45000,확정 이후 연락
MAEU2406844,40HQ,3800,ICT,인천,내항,2025-06-25,2025-06-28,40000,확정 이후 연락
ONEU8974770,40HQ,3900,PCTC,평택,내항,2025-06-14,2025-06-17,40000,빠른 픽업 가능
FSCU8596012,20FT,2400,BNCT,부산,외항,2025-06-19,,0,가격 문의 필요
YMLU8193434,40FT,3900,E1CT,인천,내항,2025-06-10,2025-06-13,45000,전화 요망
HMMU3572553,20FT,2500,BCT,부산,외항,2025-06-27,,0,가격 문의 필요
FSCU4192304,40FT,3800,GWCT,광양,내항,2025-06-01,2025-06-05,47000,빠른 픽업 가능
TCLU3568991,40FT,3900,GWCT,광양,내항,2025-06-23,2025-06-27,50000,확정 이후 연락
CMAU6422253,20FT,2300,IFT,인천,내항,2025-06-01,2025-06-05,40000,확정 이후 연락
HMMU3372690,40HQ,4100,E1CT,인천,내항,2025-06-01,2025-06-06,40000,야간 불가
YMLU6738892,40FT,3900,BPTS,부산,내항,2025-06-04,2025-06-09,47000,야간 불가
YMLU4829151,40HQ,3800,GWCT,광양,내항,2025-06-14,2025-06-18,40000,야간 불가
ONEU3930582,40FT,3900,BCT,부산,외항,2025-06-30,,0,가격 문의 필요
MSCU6228946,40FT,3700,SNCT,인천,외항,2025-06-11,,0,가격 문의 필요
OOLU2135902,40FT,3900,KIT,광양,내항,2025-06-01,2025-06-05,47000,확정 이후 연락
YMLU5251839,40HQ,3900,BNCT,부산,외항,2025-06-27,,0,가격 문의 필요
TRIU7114679,40HQ,3800,BPTG,부산,내항,2025-06-06,2025-06-09,45000,빠른 픽업 가능
CMAU5640515,40HQ,3900,DGT,부산,외항,2025-06-10,,0,가격 문의 필요
MAEU1016205,20FT,2100,E1CT,인천,내항,2025-06-10,2025-06-14,40000,야간 불가
HMMU7807629,40HQ,4200,BNCT,부산,외항,2025-06-18,,0,가격 문의 필요
TRIU9161372,20FT,2400,BPTG,부산,내항,2025-06-12,2025-06-16,50000,확정 이후 연락
HMMU9877954,20FT,2500,HBCT,부산,내항,2025-06-06,2025-06-11,40000,확정 이후 연락
EMCU1841561,20FT,2200,BPTG,부산,내항,2025-06-02,2025-06-06,50000,야간 불가
CMAU1853720,40FT,3700,BPTS,부산,내항,2025-06-21,2025-06-25,45000,확정 이후 연락
OOLU3511031,40HQ,4200,BCT,부산,외항,2025-06-02,,0,가격 문의 필요
MAEU3495622,40FT,4000,PNC,부산,외항,2025-06-16,,0,가격 문의 필요
YMLU6941335,40FT,3700,BCT,부산,외항,2025-06-09,,0,가격 문의 필요
HMMU7485888,20FT,2200,PNC,부산,외항,2025-06-05,,0,가격 문의 필요
MSCU9059035,20FT,2400,TOC,부산,내항,2025-06-11,2025-06-15,45000,확정 이후 연락
TRIU7995731,40FT,4000,PCTC,평택,내항,2025-06-13,2025-06-18,45000,확정 이후 연락
OOLU7483111,40FT,3700,BPTG,부산,내항,2025-06-06,2025-06-11,42000,빠른 픽업 가능
EMCU9279911,40FT,3700,PNC,부산,외항,2025-06-18,,0,가격 문의 필요
TRIU9645613,20FT,2300,BNCT,부산,외항,2025-06-14,,0,가격 문의 필요
EMCU8027897,20FT,2300,KIT,광양,내항,2025-06-28,2025-07-02,42000,야간 불가
FSCU8753011,20FT,2100,BPTG,부산,내항,2025-06-22,2025-06-27,40000,전화 요망
FSCU8980350,20FT,2500,BNCT,부산,외항,2025-06-26,,0,가격 문의 필요
HMMU6978502,40HQ,4200,ICT,인천,내항,2025-06-23,2025-06-26,40000,빠른 픽업 가능
EMCU9259926,20FT,2400,TOC,부산,내항,2025-06-17,2025-06-21,40000,야간 불가
TCLU5233452,40HQ,4200,HJIT,인천,외항,2025-06-24,,0,가격 문의 필요
EMCU3437778,20FT,2200,HJIT,인천,외항,2025-06-17,,0,가격 문의 필요
TRIU7358596,20FT,2500,UNCT,울산,내항,2025-06-02,2025-06-06,47000,빠른 픽업 가능
TCLU1019830,40HQ,3900,BPTS,부산,내항,2025-06-16,2025-06-21,42000,확정 이후 연락
CMAU5337305,40HQ,4200,E1CT,인천,내항,2025-06-21,2025-06-26,40000,확정 이후 연락
TCLU2190594,40HQ,4200,ICT,인천,내항,2025-06-17,2025-06-22,42000,전화 요망
CMAU4230121,40FT,3700,BPTS,부산,내항,2025-06-22,2025-06-26,47000,전화 요망
CMAU6376373,40FT,3700,IGCT,군산,내항,2025-06-14,2025-06-18,47000,전화 요망
FSCU4427298,20FT,2100,PNC,부산,외항,2025-06-14,,0,가격 문의 필요
CMAU5689611,40HQ,3800,BPTS,부산,내항,2025-06-13,2025-06-16,42000,빠른 픽업 가능
MAEU5381312,40HQ,4200,BPTS,부산,내항,2025-06-03,2025-06-08,42000,야간 불가
MSCU1121674,40HQ,4200,TOC,부산,내항,2025-06-28,2025-07-03,40000,확정 이후 연락
EMCU4143566,40FT,4000,PNCT,평택,내항,2025-06-24,2025-06-27,40000,빠른 픽업 가능
MAEU1778679,40FT,3700,PNCT,평택,내항,2025-06-07,2025-06-10,50000,전화 요망
OOLU8148548,40HQ,3900,SNCT,인천,외항,2025-06-07,,0,가격 문의 필요
